2020-05-28 20:00:40 [INFO]: epoch now is 1...
2020-05-28 20:01:09 [INFO]: batch269 of epoch1, loss is 0.00009...
2020-05-28 20:01:09 [INFO]: batch270 of epoch1, loss is 0.00013...
2020-05-28 20:01:09 [INFO]: batch271 of epoch1, loss is 0.00009...
2020-05-28 20:01:09 [INFO]: batch272 of epoch1, loss is 0.00010...
2020-05-28 20:01:09 [INFO]: batch273 of epoch1, loss is 0.00016...
2020-05-28 20:01:10 [INFO]: batch274 of epoch1, loss is 0.00013...
2020-05-28 20:01:10 [INFO]: batch275 of epoch1, loss is 0.00018...
2020-05-28 20:01:10 [INFO]: batch276 of epoch1, loss is 0.00013...
2020-05-28 20:01:10 [INFO]: batch277 of epoch1, loss is 0.00008...
2020-05-28 20:01:10 [INFO]: batch278 of epoch1, loss is 0.00010...
2020-05-28 20:01:10 [INFO]: batch279 of epoch1, loss is 0.00009...
2020-05-28 20:01:10 [INFO]: batch280 of epoch1, loss is 0.00013...
2020-05-28 20:01:10 [INFO]: batch281 of epoch1, loss is 0.00011...
2020-05-28 20:01:10 [INFO]: batch282 of epoch1, loss is 0.00013...
2020-05-28 20:01:11 [INFO]: batch283 of epoch1, loss is 0.00019...
2020-05-28 20:01:11 [INFO]: batch284 of epoch1, loss is 0.00009...
2020-05-28 20:01:11 [INFO]: batch285 of epoch1, loss is 0.00011...
2020-05-28 20:01:11 [INFO]: batch286 of epoch1, loss is 0.00013...
2020-05-28 20:01:11 [INFO]: batch287 of epoch1, loss is 0.00014...
2020-05-28 20:01:11 [INFO]: batch288 of epoch1, loss is 0.00009...
2020-05-28 20:01:11 [INFO]: batch289 of epoch1, loss is 0.00010...
2020-05-28 20:01:11 [INFO]: batch290 of epoch1, loss is 0.00013...
2020-05-28 20:01:11 [INFO]: batch291 of epoch1, loss is 0.00017...
2020-05-28 20:01:12 [INFO]: batch292 of epoch1, loss is 0.00010...
2020-05-28 20:01:12 [INFO]: batch293 of epoch1, loss is 0.00017...
2020-05-28 20:01:12 [INFO]: batch294 of epoch1, loss is 0.00011...
2020-05-28 20:01:12 [INFO]: batch295 of epoch1, loss is 0.00015...
2020-05-28 20:01:12 [INFO]: batch296 of epoch1, loss is 0.00025...
2020-05-28 20:01:12 [INFO]: batch297 of epoch1, loss is 0.00013...
2020-05-28 20:01:12 [INFO]: batch298 of epoch1, loss is 0.00010...
2020-05-28 20:01:12 [INFO]: batch299 of epoch1, loss is 0.00009...
2020-05-28 20:01:12 [INFO]: batch300 of epoch1, loss is 0.00013...
2020-05-28 20:01:12 [INFO]: batch301 of epoch1, loss is 0.00007...
2020-05-28 20:01:13 [INFO]: batch302 of epoch1, loss is 0.00008...
2020-05-28 20:01:13 [INFO]: batch303 of epoch1, loss is 0.00014...
2020-05-28 20:01:13 [INFO]: batch304 of epoch1, loss is 0.00012...
2020-05-28 20:01:13 [INFO]: batch305 of epoch1, loss is 0.00009...
2020-05-28 20:01:13 [INFO]: batch306 of epoch1, loss is 0.00008...
2020-05-28 20:01:13 [INFO]: batch307 of epoch1, loss is 0.00009...
2020-05-28 20:01:13 [INFO]: batch308 of epoch1, loss is 0.00008...
2020-05-28 20:01:13 [INFO]: batch309 of epoch1, loss is 0.00015...
2020-05-28 20:01:13 [INFO]: batch310 of epoch1, loss is 0.00011...
2020-05-28 20:01:14 [INFO]: batch311 of epoch1, loss is 0.00007...
2020-05-28 20:01:14 [INFO]: batch312 of epoch1, loss is 0.00007...
2020-05-28 20:01:14 [INFO]: batch313 of epoch1, loss is 0.00006...
2020-05-28 20:01:14 [INFO]: batch314 of epoch1, loss is 0.00009...
2020-05-28 20:01:14 [INFO]: batch315 of epoch1, loss is 0.00009...
2020-05-28 20:01:14 [INFO]: batch316 of epoch1, loss is 0.00015...
2020-05-28 20:01:14 [INFO]: batch317 of epoch1, loss is 0.00014...
2020-05-28 20:01:14 [INFO]: batch318 of epoch1, loss is 0.00007...
2020-05-28 20:01:14 [INFO]: batch319 of epoch1, loss is 0.00010...
2020-05-28 20:01:15 [INFO]: batch320 of epoch1, loss is 0.00008...
2020-05-28 20:01:15 [INFO]: batch321 of epoch1, loss is 0.00007...
2020-05-28 20:01:15 [INFO]: batch322 of epoch1, loss is 0.00011...
2020-05-28 20:01:15 [INFO]: batch323 of epoch1, loss is 0.00007...
2020-05-28 20:01:15 [INFO]: batch324 of epoch1, loss is 0.00007...
2020-05-28 20:01:15 [INFO]: batch325 of epoch1, loss is 0.00007...
2020-05-28 20:01:15 [INFO]: batch326 of epoch1, loss is 0.00009...
2020-05-28 20:01:15 [INFO]: batch327 of epoch1, loss is 0.00009...
2020-05-28 20:01:15 [INFO]: batch328 of epoch1, loss is 0.00006...
2020-05-28 20:01:16 [INFO]: batch329 of epoch1, loss is 0.00006...
2020-05-28 20:01:16 [INFO]: batch330 of epoch1, loss is 0.00005...
2020-05-28 20:01:16 [INFO]: batch331 of epoch1, loss is 0.00008...
2020-05-28 20:01:16 [INFO]: batch332 of epoch1, loss is 0.00007...
2020-05-28 20:01:16 [INFO]: batch333 of epoch1, loss is 0.00008...
2020-05-28 20:01:16 [INFO]: batch334 of epoch1, loss is 0.00011...
2020-05-28 20:01:16 [INFO]: batch335 of epoch1, loss is 0.00009...
2020-05-28 20:01:16 [INFO]: batch336 of epoch1, loss is 0.00006...
2020-05-28 20:01:16 [INFO]: batch337 of epoch1, loss is 0.00008...
2020-05-28 20:01:16 [INFO]: batch338 of epoch1, loss is 0.00006...
2020-05-28 20:01:17 [INFO]: batch339 of epoch1, loss is 0.00006...
2020-05-28 20:01:17 [INFO]: batch340 of epoch1, loss is 0.00015...
2020-05-28 20:01:17 [INFO]: batch341 of epoch1, loss is 0.00007...
2020-05-28 20:01:17 [INFO]: batch342 of epoch1, loss is 0.00009...
2020-05-28 20:01:17 [INFO]: batch343 of epoch1, loss is 0.00005...
2020-05-28 20:01:17 [INFO]: batch344 of epoch1, loss is 0.00007...
2020-05-28 20:01:17 [INFO]: batch345 of epoch1, loss is 0.00005...
2020-05-28 20:01:17 [INFO]: batch346 of epoch1, loss is 0.00006...
2020-05-28 20:01:17 [INFO]: batch347 of epoch1, loss is 0.00005...
2020-05-28 20:01:18 [INFO]: batch348 of epoch1, loss is 0.00006...
2020-05-28 20:01:18 [INFO]: batch349 of epoch1, loss is 0.00011...
2020-05-28 20:01:18 [INFO]: batch350 of epoch1, loss is 0.00008...
2020-05-28 20:01:18 [INFO]: batch351 of epoch1, loss is 0.00006...
2020-05-28 20:01:18 [INFO]: batch352 of epoch1, loss is 0.00008...
2020-05-28 20:01:18 [INFO]: batch353 of epoch1, loss is 0.00010...
2020-05-28 20:01:18 [INFO]: batch354 of epoch1, loss is 0.00006...
2020-05-28 20:01:18 [INFO]: batch355 of epoch1, loss is 0.00008...
